user_id,signup_date,country,language,region_tier,age_group,primary_device,acquisition_channel,student_eligible,marketing_opt_in,music_persona
U040519,2026-03-12,JP,ja,Tier 1,13-17,mobile_android,email_campaign,0,1,podcast_heavy
U040520,2025-10-28,IN,en,Tier 2,55+,mobile_android,organic_search,0,0,low_intent_new
U040521,2025-04-22,UK,en,Tier 1,13-17,mobile_ios,student_partner,0,0,social_listener
U040522,2025-08-10,FR,fr,Tier 1,25-34,mobile_android,app_store,0,0,discovery_seeker
U040523,2025-12-29,AU,en,Tier 1,25-34,mobile_android,referral,0,0,playlist_builder
U040524,2025-07-31,US,en,Tier 1,18-24,mobile_ios,referral,1,0,casual_listener
U040525,2025-04-12,UK,en,Tier 1,35-44,mobile_ios,app_store,0,0,social_listener
U040526,2025-07-22,KR,ko,Tier 1,18-24,desktop,paid_social,0,1,casual_listener
U040527,2025-10-04,AU,en,Tier 1,18-24,mobile_ios,organic_search,1,0,casual_listener
U040528,2025-12-23,UK,en,Tier 1,18-24,desktop,email_campaign,1,1,playlist_builder
U040529,2025-08-30,US,en,Tier 1,35-44,mobile_ios,influencer,0,1,discovery_seeker
U040530,2025-08-28,US,en,Tier 1,18-24,mobile_android,email_campaign,1,0,casual_listener
U040531,2025-07-24,UK,en,Tier 1,45-54,smart_speaker,paid_social,0,1,social_listener
U040532,2025-12-05,US,en,Tier 1,18-24,mobile_android,influencer,0,0,casual_listener
U040533,2025-06-14,US,en,Tier 1,25-34,mobile_android,app_store,0,0,podcast_heavy
U040534,2025-10-14,UK,en,Tier 1,25-34,mobile_ios,organic_search,0,0,commute_listener
U040535,2026-02-23,FR,fr,Tier 1,35-44,mobile_ios,organic_search,0,0,playlist_builder
U040536,2026-02-10,US,en,Tier 1,18-24,mobile_ios,referral,0,1,podcast_heavy
U040537,2025-12-31,US,en,Tier 1,35-44,mobile_ios,email_campaign,0,1,discovery_seeker
U040538,2025-07-19,US,en,Tier 1,35-44,mobile_ios,app_store,0,1,podcast_heavy
U040539,2026-02-22,US,en,Tier 1,18-24,mobile_ios,paid_social,1,0,commute_listener
U040540,2025-11-27,US,en,Tier 1,18-24,mobile_ios,student_partner,0,1,podcast_heavy
U040541,2025-07-10,DE,de,Tier 1,25-34,mobile_ios,app_store,0,1,low_intent_new
U040542,2026-01-06,CA,en,Tier 1,55+,mobile_android,paid_social,0,0,playlist_builder
U040543,2025-09-05,UK,en,Tier 1,13-17,mobile_android,organic_search,0,1,casual_listener
U040544,2025-08-14,JP,ja,Tier 1,35-44,mobile_android,referral,0,0,low_intent_new
U040545,2025-08-01,DE,de,Tier 1,35-44,mobile_android,paid_social,0,1,casual_listener
U040546,2025-12-02,US,en,Tier 1,18-24,desktop,organic_search,0,1,casual_listener
U040547,2025-02-08,US,en,Tier 1,25-34,mobile_ios,referral,0,1,casual_listener
U040548,2025-09-03,KR,ko,Tier 1,25-34,mobile_ios,paid_social,1,1,discovery_seeker
U040549,2025-05-26,KR,ko,Tier 1,35-44,mobile_ios,referral,0,1,casual_listener
U040550,2026-02-26,US,en,Tier 1,45-54,mobile_ios,paid_social,0,1,low_intent_new
U040551,2025-10-01,US,en,Tier 1,45-54,mobile_ios,paid_social,0,1,social_listener
U040552,2025-08-09,DE,de,Tier 1,18-24,mobile_android,organic_search,0,0,commute_listener
U040553,2025-06-04,CA,en,Tier 1,18-24,desktop,organic_search,0,0,playlist_builder
U040554,2025-04-13,CA,en,Tier 1,18-24,mobile_android,student_partner,1,0,playlist_builder
U040555,2025-12-06,DE,de,Tier 1,55+,desktop,paid_social,0,0,casual_listener
U040556,2025-05-12,US,en,Tier 1,55+,web,app_store,0,0,podcast_heavy
U040557,2025-07-31,US,en,Tier 1,35-44,mobile_ios,paid_social,0,1,commute_listener
U040558,2025-06-27,FR,fr,Tier 1,55+,mobile_android,student_partner,0,1,casual_listener
U040559,2025-10-31,ES,es,Tier 2,18-24,mobile_ios,organic_search,0,0,commute_listener
U040560,2025-09-25,US,en,Tier 1,35-44,mobile_android,app_store,0,1,commute_listener
U040561,2025-11-05,IN,en,Tier 2,25-34,mobile_ios,student_partner,0,0,commute_listener
U040562,2025-04-18,CA,en,Tier 1,35-44,mobile_ios,paid_social,0,1,playlist_builder
U040563,2025-05-04,US,en,Tier 1,25-34,mobile_android,app_store,0,1,commute_listener
U040564,2026-01-07,MX,es,Tier 2,35-44,mobile_android,email_campaign,0,0,playlist_builder
U040565,2025-09-11,CA,en,Tier 1,25-34,desktop,app_store,0,0,low_intent_new
U040566,2025-11-04,FR,fr,Tier 1,55+,mobile_android,paid_social,0,1,commute_listener
U040567,2025-10-20,CA,en,Tier 1,18-24,mobile_ios,email_campaign,1,1,playlist_builder
U040568,2025-07-14,US,en,Tier 1,25-34,mobile_ios,app_store,0,0,playlist_builder
U040569,2025-11-09,FR,fr,Tier 1,35-44,desktop,student_partner,0,0,discovery_seeker
U040570,2025-11-09,CA,en,Tier 1,25-34,mobile_ios,app_store,0,1,casual_listener
U040571,2025-07-10,US,en,Tier 1,18-24,mobile_ios,organic_search,0,1,commute_listener
U040572,2025-02-06,FR,fr,Tier 1,25-34,desktop,app_store,0,1,casual_listener
U040573,2026-01-25,US,en,Tier 1,25-34,mobile_ios,app_store,0,1,low_intent_new
U040574,2026-02-11,US,en,Tier 1,18-24,desktop,influencer,0,0,playlist_builder
U040575,2026-02-22,BR,pt,Tier 2,35-44,mobile_ios,paid_social,0,1,podcast_heavy
U040576,2025-12-31,US,en,Tier 1,18-24,mobile_ios,paid_social,1,0,podcast_heavy
U040577,2025-10-03,AU,en,Tier 1,35-44,mobile_ios,organic_search,0,1,playlist_builder
U040578,2026-01-09,ES,es,Tier 2,18-24,desktop,app_store,0,1,casual_listener
U040579,2025-11-20,US,en,Tier 1,25-34,mobile_android,organic_search,0,1,commute_listener
U040580,2026-02-27,CA,en,Tier 1,35-44,desktop,app_store,0,0,discovery_seeker
U040581,2025-11-23,FR,fr,Tier 1,55+,mobile_ios,app_store,0,0,casual_listener
U040582,2025-12-10,CA,en,Tier 1,18-24,web,organic_search,0,0,low_intent_new
U040583,2025-09-15,AU,en,Tier 1,25-34,mobile_ios,paid_social,0,1,podcast_heavy
U040584,2026-01-21,UK,en,Tier 1,18-24,mobile_ios,app_store,1,1,discovery_seeker
U040585,2025-10-30,US,en,Tier 1,35-44,mobile_ios,paid_social,0,1,playlist_builder
U040586,2025-06-15,US,en,Tier 1,45-54,mobile_android,paid_social,0,1,commute_listener
U040587,2025-07-10,IN,en,Tier 2,45-54,desktop,organic_search,0,1,discovery_seeker
U040588,2025-07-17,US,en,Tier 1,45-54,mobile_android,app_store,0,0,casual_listener
U040589,2026-01-24,JP,ja,Tier 1,18-24,desktop,organic_search,0,0,podcast_heavy
U040590,2026-01-08,IN,en,Tier 2,25-34,mobile_android,organic_search,0,1,podcast_heavy
U040591,2025-05-25,US,en,Tier 1,18-24,mobile_ios,influencer,0,0,commute_listener
U040592,2025-10-25,US,en,Tier 1,35-44,mobile_android,app_store,0,0,casual_listener
U040593,2025-03-01,US,en,Tier 1,25-34,desktop,referral,0,1,casual_listener
U040594,2025-04-19,FR,fr,Tier 1,25-34,mobile_android,email_campaign,0,1,casual_listener
U040595,2025-07-01,BR,pt,Tier 2,18-24,mobile_ios,app_store,1,1,low_intent_new
U040596,2025-07-13,US,en,Tier 1,35-44,mobile_android,app_store,0,0,playlist_builder
U040597,2025-09-11,US,en,Tier 1,25-34,mobile_android,organic_search,1,1,discovery_seeker
U040598,2025-05-26,UK,en,Tier 1,25-34,desktop,referral,1,0,playlist_builder
U040599,2025-09-02,US,en,Tier 1,25-34,mobile_ios,influencer,0,1,discovery_seeker
U040600,2025-06-10,DE,de,Tier 1,18-24,mobile_android,influencer,0,1,discovery_seeker
U040601,2026-02-08,CA,en,Tier 1,35-44,mobile_android,app_store,0,1,low_intent_new
U040602,2025-08-16,US,en,Tier 1,35-44,mobile_ios,paid_social,0,1,low_intent_new
U040603,2025-11-21,DE,de,Tier 1,25-34,mobile_android,student_partner,0,1,casual_listener
U040604,2025-09-29,UK,en,Tier 1,45-54,mobile_android,referral,0,1,commute_listener
U040605,2026-01-06,UK,en,Tier 1,18-24,mobile_android,app_store,1,0,low_intent_new
U040606,2025-11-15,US,en,Tier 1,25-34,mobile_ios,influencer,0,0,casual_listener
U040607,2025-12-20,DE,de,Tier 1,13-17,mobile_ios,referral,0,0,casual_listener
U040608,2025-08-13,CA,en,Tier 1,25-34,mobile_ios,student_partner,0,1,podcast_heavy
U040609,2025-11-19,US,en,Tier 1,55+,mobile_android,organic_search,0,0,discovery_seeker
U040610,2025-06-25,US,en,Tier 1,25-34,desktop,paid_social,0,1,low_intent_new
U040611,2025-03-23,US,en,Tier 1,25-34,desktop,referral,0,1,commute_listener
U040612,2026-01-01,US,en,Tier 1,25-34,web,paid_social,0,0,commute_listener
U040613,2025-02-06,CA,en,Tier 1,13-17,mobile_android,referral,0,1,commute_listener
U040614,2025-07-01,US,en,Tier 1,18-24,desktop,referral,0,0,social_listener
U040615,2026-01-04,CA,en,Tier 1,25-34,mobile_ios,organic_search,0,0,casual_listener
U040616,2025-06-10,UK,en,Tier 1,25-34,mobile_android,paid_social,0,0,casual_listener
U040617,2025-03-22,DE,de,Tier 1,25-34,mobile_ios,referral,0,1,casual_listener
U040618,2025-11-25,IN,en,Tier 2,18-24,mobile_ios,app_store,0,0,casual_listener
U040619,2025-09-24,CA,en,Tier 1,25-34,mobile_android,paid_social,0,1,social_listener
U040620,2025-08-07,US,en,Tier 1,25-34,mobile_ios,app_store,1,0,commute_listener
U040621,2025-11-25,US,en,Tier 1,18-24,mobile_android,paid_social,0,1,low_intent_new
U040622,2025-09-28,US,en,Tier 1,25-34,mobile_ios,influencer,1,1,low_intent_new
U040623,2025-06-25,CA,en,Tier 1,55+,mobile_ios,app_store,0,1,discovery_seeker
U040624,2025-06-06,US,en,Tier 1,45-54,mobile_ios,app_store,0,1,playlist_builder
U040625,2025-12-09,UK,en,Tier 1,35-44,mobile_ios,referral,0,0,casual_listener
U040626,2025-07-03,MX,es,Tier 2,18-24,mobile_ios,referral,0,1,social_listener
U040627,2026-02-06,US,en,Tier 1,35-44,mobile_android,app_store,0,0,discovery_seeker
U040628,2026-03-04,ES,es,Tier 2,25-34,mobile_ios,referral,0,1,commute_listener
U040629,2026-01-21,MX,es,Tier 2,55+,mobile_android,organic_search,0,0,casual_listener
U040630,2025-10-28,JP,ja,Tier 1,25-34,mobile_ios,influencer,0,1,playlist_builder
U040631,2025-08-20,MX,es,Tier 2,18-24,web,referral,0,0,playlist_builder
U040632,2025-05-04,US,en,Tier 1,18-24,mobile_android,paid_social,0,1,low_intent_new
U040633,2025-09-01,US,en,Tier 1,18-24,mobile_android,referral,1,1,discovery_seeker
U040634,2025-02-26,US,en,Tier 1,18-24,mobile_android,organic_search,1,1,low_intent_new
U040635,2025-02-02,US,en,Tier 1,35-44,mobile_android,organic_search,0,0,commute_listener
U040636,2025-07-11,UK,en,Tier 1,18-24,mobile_ios,student_partner,0,1,commute_listener
U040637,2026-01-31,JP,ja,Tier 1,18-24,mobile_ios,influencer,0,1,commute_listener
U040638,2026-01-27,US,en,Tier 1,25-34,desktop,paid_social,1,1,commute_listener
U040639,2025-12-30,US,en,Tier 1,25-34,smart_speaker,app_store,0,1,commute_listener
U040640,2025-12-03,IN,en,Tier 2,13-17,mobile_ios,student_partner,0,0,commute_listener
U040641,2025-04-24,US,en,Tier 1,18-24,mobile_android,referral,0,1,commute_listener
U040642,2025-07-05,UK,en,Tier 1,13-17,smart_speaker,app_store,0,1,casual_listener
U040643,2025-01-18,US,en,Tier 1,35-44,mobile_android,organic_search,0,0,social_listener
U040644,2025-11-19,JP,ja,Tier 1,55+,desktop,app_store,0,0,commute_listener
U040645,2025-12-15,DE,de,Tier 1,25-34,mobile_android,referral,0,1,social_listener
U040646,2025-11-19,AU,en,Tier 1,25-34,mobile_ios,student_partner,0,0,playlist_builder
U040647,2025-06-27,US,en,Tier 1,35-44,mobile_android,organic_search,0,1,casual_listener
U040648,2025-08-07,ES,es,Tier 2,13-17,desktop,paid_social,0,1,podcast_heavy
U040649,2025-10-21,UK,en,Tier 1,18-24,mobile_android,organic_search,0,1,casual_listener
U040650,2025-03-06,IN,en,Tier 2,25-34,web,organic_search,0,1,social_listener
U040651,2025-07-26,ES,es,Tier 2,35-44,web,influencer,0,0,podcast_heavy
U040652,2025-04-12,DE,de,Tier 1,25-34,desktop,app_store,0,1,social_listener
U040653,2025-12-14,DE,de,Tier 1,45-54,web,organic_search,0,0,low_intent_new
U040654,2026-02-10,US,en,Tier 1,25-34,mobile_ios,organic_search,1,1,casual_listener
U040655,2025-07-15,UK,en,Tier 1,25-34,mobile_ios,referral,0,1,low_intent_new
U040656,2025-06-14,MX,es,Tier 2,55+,mobile_android,app_store,0,0,commute_listener
U040657,2025-11-24,US,en,Tier 1,45-54,mobile_ios,referral,0,1,discovery_seeker
U040658,2026-02-19,ES,es,Tier 2,13-17,mobile_android,organic_search,0,0,casual_listener
U040659,2026-01-26,AU,en,Tier 1,18-24,mobile_ios,organic_search,1,0,low_intent_new
U040660,2026-02-03,CA,en,Tier 1,35-44,mobile_ios,paid_social,0,0,commute_listener
U040661,2025-10-09,DE,de,Tier 1,13-17,desktop,paid_social,0,1,commute_listener
U040662,2025-09-12,US,en,Tier 1,45-54,mobile_ios,referral,0,1,commute_listener
U040663,2026-01-31,US,en,Tier 1,25-34,mobile_ios,paid_social,0,0,discovery_seeker
U040664,2025-06-02,US,en,Tier 1,18-24,mobile_ios,app_store,0,0,podcast_heavy
U040665,2025-09-10,UK,en,Tier 1,25-34,mobile_android,app_store,0,0,low_intent_new
U040666,2025-03-26,ES,es,Tier 2,25-34,mobile_android,student_partner,0,1,casual_listener
U040667,2025-02-10,UK,en,Tier 1,18-24,mobile_ios,influencer,0,1,casual_listener
U040668,2025-04-10,DE,de,Tier 1,25-34,mobile_android,paid_social,0,1,commute_listener
U040669,2025-09-24,US,en,Tier 1,45-54,desktop,student_partner,0,1,low_intent_new
U040670,2026-03-04,IN,en,Tier 2,18-24,mobile_ios,referral,0,1,casual_listener
U040671,2025-10-17,FR,fr,Tier 1,55+,mobile_ios,organic_search,0,0,commute_listener
U040672,2025-10-18,CA,en,Tier 1,25-34,mobile_android,paid_social,0,1,social_listener
U040673,2025-08-04,ES,es,Tier 2,45-54,web,organic_search,0,1,casual_listener
U040674,2025-10-31,MX,es,Tier 2,18-24,mobile_android,paid_social,0,1,casual_listener
U040675,2025-04-10,AU,en,Tier 1,25-34,mobile_android,paid_social,0,0,playlist_builder
U040676,2025-03-04,ES,es,Tier 2,25-34,mobile_android,organic_search,0,0,podcast_heavy
U040677,2025-09-21,FR,fr,Tier 1,18-24,mobile_ios,referral,0,1,social_listener
U040678,2025-12-31,JP,ja,Tier 1,25-34,desktop,paid_social,0,0,discovery_seeker
U040679,2025-11-07,UK,en,Tier 1,45-54,mobile_ios,referral,0,1,discovery_seeker
U040680,2025-06-26,US,en,Tier 1,13-17,smart_speaker,app_store,0,1,casual_listener
U040681,2026-01-29,KR,ko,Tier 1,25-34,mobile_ios,app_store,0,0,podcast_heavy
U040682,2025-09-04,US,en,Tier 1,55+,web,paid_social,0,0,casual_listener
U040683,2025-09-13,US,en,Tier 1,25-34,mobile_ios,app_store,0,0,playlist_builder
U040684,2025-06-17,US,en,Tier 1,18-24,desktop,student_partner,0,0,discovery_seeker
U040685,2026-01-28,UK,en,Tier 1,25-34,mobile_ios,app_store,0,0,discovery_seeker
U040686,2025-10-06,US,en,Tier 1,25-34,mobile_ios,referral,0,0,playlist_builder
U040687,2026-01-08,FR,fr,Tier 1,18-24,mobile_ios,email_campaign,1,1,podcast_heavy
U040688,2025-05-28,KR,ko,Tier 1,18-24,mobile_ios,referral,1,1,commute_listener
U040689,2025-04-24,US,en,Tier 1,25-34,web,organic_search,0,0,social_listener
U040690,2025-09-27,BR,pt,Tier 2,25-34,mobile_android,student_partner,0,1,playlist_builder
U040691,2025-09-21,US,en,Tier 1,18-24,web,student_partner,0,0,social_listener
U040692,2025-02-25,US,en,Tier 1,55+,desktop,app_store,0,1,social_listener
U040693,2026-02-01,AU,en,Tier 1,25-34,mobile_android,app_store,0,0,playlist_builder
U040694,2026-02-16,MX,es,Tier 2,18-24,mobile_android,app_store,1,0,commute_listener
U040695,2025-05-20,US,en,Tier 1,25-34,web,influencer,0,0,social_listener
U040696,2025-08-03,UK,en,Tier 1,35-44,mobile_ios,organic_search,0,0,commute_listener
U040697,2025-01-25,US,en,Tier 1,25-34,web,app_store,0,0,playlist_builder
U040698,2026-02-08,MX,es,Tier 2,18-24,mobile_android,app_store,1,1,casual_listener
U040699,2025-12-08,US,en,Tier 1,25-34,desktop,organic_search,0,1,playlist_builder
U040700,2025-06-13,CA,en,Tier 1,18-24,mobile_android,referral,0,1,commute_listener
U040701,2025-11-27,MX,es,Tier 2,25-34,desktop,app_store,0,0,casual_listener
U040702,2025-11-25,DE,de,Tier 1,25-34,mobile_android,referral,0,1,discovery_seeker
U040703,2026-02-09,ES,es,Tier 2,25-34,mobile_ios,app_store,0,1,social_listener
U040704,2026-03-04,ES,es,Tier 2,35-44,web,app_store,0,1,social_listener
U040705,2026-02-20,CA,en,Tier 1,18-24,mobile_ios,app_store,0,1,playlist_builder
U040706,2025-03-02,FR,fr,Tier 1,35-44,mobile_android,paid_social,0,0,commute_listener
U040707,2025-08-03,US,en,Tier 1,13-17,mobile_android,influencer,0,0,commute_listener
U040708,2025-05-30,KR,ko,Tier 1,18-24,desktop,paid_social,1,1,casual_listener
U040709,2025-11-26,US,en,Tier 1,55+,mobile_ios,app_store,0,1,low_intent_new
U040710,2025-10-08,BR,pt,Tier 2,18-24,mobile_android,paid_social,0,1,playlist_builder
U040711,2025-06-11,US,en,Tier 1,25-34,mobile_android,email_campaign,0,1,playlist_builder
U040712,2026-02-16,US,en,Tier 1,45-54,web,app_store,0,0,playlist_builder
U040713,2026-03-05,US,en,Tier 1,35-44,mobile_android,organic_search,0,0,commute_listener
U040714,2026-01-11,DE,de,Tier 1,45-54,mobile_ios,app_store,0,0,discovery_seeker
U040715,2025-11-06,US,en,Tier 1,55+,mobile_ios,app_store,0,1,casual_listener
U040716,2025-08-10,US,en,Tier 1,18-24,mobile_ios,referral,0,0,podcast_heavy
U040717,2025-06-29,US,en,Tier 1,18-24,mobile_ios,paid_social,0,1,social_listener
U040718,2025-04-22,US,en,Tier 1,18-24,mobile_android,email_campaign,1,1,casual_listener
U040719,2025-10-25,DE,de,Tier 1,18-24,mobile_android,paid_social,1,1,casual_listener
U040720,2025-12-08,UK,en,Tier 1,25-34,mobile_ios,paid_social,0,0,casual_listener
U040721,2025-11-15,US,en,Tier 1,18-24,mobile_android,organic_search,0,0,casual_listener
U040722,2025-02-27,DE,de,Tier 1,18-24,mobile_ios,app_store,0,1,discovery_seeker
U040723,2025-02-16,BR,pt,Tier 2,25-34,mobile_android,referral,0,1,casual_listener
U040724,2025-08-06,FR,fr,Tier 1,18-24,mobile_android,email_campaign,0,1,casual_listener
U040725,2025-12-16,KR,ko,Tier 1,13-17,mobile_ios,paid_social,0,1,low_intent_new
U040726,2025-05-02,US,en,Tier 1,35-44,mobile_android,email_campaign,0,1,playlist_builder
U040727,2025-07-25,JP,ja,Tier 1,35-44,mobile_ios,organic_search,0,1,casual_listener
U040728,2025-06-18,DE,de,Tier 1,18-24,mobile_ios,referral,0,1,casual_listener
U040729,2025-04-20,DE,de,Tier 1,25-34,mobile_android,app_store,0,0,casual_listener
U040730,2025-11-04,DE,de,Tier 1,18-24,mobile_ios,organic_search,1,1,casual_listener
U040731,2025-08-22,UK,en,Tier 1,18-24,mobile_android,organic_search,1,1,discovery_seeker
U040732,2025-04-06,UK,en,Tier 1,13-17,mobile_android,paid_social,0,1,casual_listener
U040733,2025-08-26,AU,en,Tier 1,18-24,mobile_ios,organic_search,1,0,casual_listener
U040734,2025-03-01,US,en,Tier 1,13-17,mobile_android,organic_search,0,1,discovery_seeker
U040735,2025-09-30,FR,fr,Tier 1,25-34,web,app_store,1,1,discovery_seeker
U040736,2025-05-15,IN,en,Tier 2,25-34,mobile_ios,influencer,0,1,podcast_heavy
U040737,2025-08-05,UK,en,Tier 1,25-34,mobile_ios,paid_social,0,1,casual_listener
U040738,2025-09-21,US,en,Tier 1,18-24,mobile_ios,referral,0,1,commute_listener
U040739,2025-08-03,US,en,Tier 1,18-24,desktop,app_store,0,0,casual_listener
U040740,2026-01-08,US,en,Tier 1,25-34,mobile_android,app_store,0,0,discovery_seeker
U040741,2025-11-24,US,en,Tier 1,45-54,mobile_ios,app_store,0,1,playlist_builder
U040742,2025-08-04,US,en,Tier 1,55+,web,referral,0,1,commute_listener
U040743,2025-09-25,US,en,Tier 1,18-24,mobile_ios,influencer,0,0,casual_listener
U040744,2025-06-04,US,en,Tier 1,55+,desktop,referral,0,0,discovery_seeker
U040745,2025-07-31,US,en,Tier 1,25-34,smart_speaker,organic_search,0,0,casual_listener
U040746,2026-02-18,KR,ko,Tier 1,25-34,mobile_android,paid_social,0,0,commute_listener
U040747,2025-10-08,KR,ko,Tier 1,35-44,mobile_ios,organic_search,0,1,commute_listener
U040748,2025-11-30,US,en,Tier 1,18-24,mobile_android,paid_social,1,0,podcast_heavy
U040749,2025-10-29,US,en,Tier 1,18-24,mobile_android,referral,1,0,casual_listener
U040750,2025-06-07,DE,de,Tier 1,18-24,mobile_ios,app_store,0,1,casual_listener
U040751,2025-07-04,US,en,Tier 1,35-44,smart_speaker,paid_social,0,0,podcast_heavy
U040752,2025-10-06,DE,de,Tier 1,45-54,smart_speaker,app_store,0,0,podcast_heavy
U040753,2025-09-14,UK,en,Tier 1,18-24,mobile_android,paid_social,1,0,playlist_builder
U040754,2025-07-23,UK,en,Tier 1,35-44,desktop,organic_search,0,1,casual_listener
U040755,2025-02-11,JP,ja,Tier 1,13-17,smart_speaker,referral,0,0,playlist_builder
U040756,2026-02-25,JP,ja,Tier 1,45-54,mobile_android,organic_search,0,0,discovery_seeker
U040757,2026-01-03,KR,ko,Tier 1,35-44,mobile_android,referral,0,1,commute_listener
U040758,2026-01-11,US,en,Tier 1,35-44,mobile_android,app_store,0,0,casual_listener
U040759,2026-01-09,MX,es,Tier 2,35-44,mobile_android,organic_search,0,0,podcast_heavy
U040760,2025-05-18,DE,de,Tier 1,25-34,web,referral,0,0,commute_listener
U040761,2026-02-28,FR,fr,Tier 1,18-24,mobile_ios,student_partner,0,0,playlist_builder
U040762,2025-04-27,MX,es,Tier 2,45-54,mobile_android,organic_search,0,1,casual_listener
U040763,2025-10-02,ES,es,Tier 2,18-24,mobile_ios,referral,0,0,discovery_seeker
U040764,2025-09-23,IN,en,Tier 2,18-24,desktop,student_partner,1,1,casual_listener
U040765,2025-07-14,UK,en,Tier 1,25-34,mobile_ios,paid_social,0,1,casual_listener
U040766,2025-10-28,CA,en,Tier 1,25-34,mobile_android,app_store,0,1,casual_listener
U040767,2025-03-17,FR,fr,Tier 1,18-24,mobile_android,app_store,0,1,discovery_seeker
U040768,2025-02-14,JP,ja,Tier 1,35-44,mobile_ios,referral,0,1,discovery_seeker
U040769,2025-05-22,AU,en,Tier 1,18-24,mobile_android,email_campaign,0,1,casual_listener
U040770,2025-04-17,UK,en,Tier 1,25-34,mobile_android,organic_search,0,1,playlist_builder
U040771,2025-05-12,CA,en,Tier 1,25-34,mobile_ios,organic_search,0,0,commute_listener
U040772,2025-03-04,US,en,Tier 1,35-44,mobile_ios,referral,0,0,casual_listener
U040773,2025-09-16,ES,es,Tier 2,18-24,mobile_android,referral,1,0,casual_listener
U040774,2025-09-09,US,en,Tier 1,35-44,mobile_ios,paid_social,0,1,playlist_builder
U040775,2025-06-09,FR,fr,Tier 1,18-24,web,paid_social,1,0,casual_listener
U040776,2025-09-26,MX,es,Tier 2,25-34,mobile_android,email_campaign,0,1,discovery_seeker
U040777,2025-10-14,CA,en,Tier 1,25-34,mobile_android,organic_search,0,1,casual_listener
U040778,2025-02-01,BR,pt,Tier 2,18-24,mobile_android,app_store,1,1,commute_listener
U040779,2025-09-27,BR,pt,Tier 2,13-17,mobile_android,organic_search,0,1,commute_listener
U040780,2025-12-09,US,en,Tier 1,25-34,mobile_android,app_store,0,1,casual_listener
U040781,2025-10-21,CA,en,Tier 1,18-24,web,organic_search,1,0,playlist_builder
U040782,2025-03-04,IN,en,Tier 2,18-24,desktop,referral,1,0,discovery_seeker
U040783,2025-05-15,CA,en,Tier 1,25-34,mobile_ios,organic_search,0,1,social_listener
U040784,2026-02-14,DE,de,Tier 1,25-34,mobile_ios,organic_search,0,1,playlist_builder
U040785,2025-10-28,FR,fr,Tier 1,25-34,mobile_ios,app_store,0,1,low_intent_new
U040786,2025-07-01,US,en,Tier 1,25-34,mobile_android,app_store,0,1,podcast_heavy
U040787,2025-09-19,CA,en,Tier 1,18-24,web,influencer,0,1,podcast_heavy
U040788,2026-01-12,US,en,Tier 1,18-24,mobile_ios,influencer,0,0,discovery_seeker
U040789,2025-06-02,US,en,Tier 1,25-34,smart_speaker,app_store,0,0,discovery_seeker
U040790,2025-05-08,DE,de,Tier 1,25-34,mobile_ios,referral,0,1,podcast_heavy
U040791,2025-11-06,FR,fr,Tier 1,25-34,mobile_android,influencer,0,0,discovery_seeker
U040792,2025-01-15,US,en,Tier 1,45-54,mobile_android,app_store,0,1,casual_listener
U040793,2025-12-18,BR,pt,Tier 2,18-24,mobile_ios,referral,1,1,podcast_heavy
U040794,2025-02-23,UK,en,Tier 1,45-54,web,paid_social,0,1,discovery_seeker
U040795,2026-01-24,ES,es,Tier 2,35-44,mobile_ios,paid_social,0,1,casual_listener
U040796,2025-05-22,UK,en,Tier 1,45-54,mobile_ios,organic_search,0,0,discovery_seeker
U040797,2025-07-11,US,en,Tier 1,25-34,smart_speaker,app_store,0,0,commute_listener
U040798,2025-10-29,BR,pt,Tier 2,45-54,mobile_android,referral,0,0,low_intent_new
U040799,2025-04-13,FR,fr,Tier 1,55+,mobile_ios,email_campaign,0,1,casual_listener
U040800,2025-04-02,UK,en,Tier 1,25-34,mobile_ios,app_store,0,1,playlist_builder
U040801,2025-11-13,UK,en,Tier 1,45-54,mobile_android,influencer,0,1,commute_listener
U040802,2025-05-22,US,en,Tier 1,45-54,web,app_store,0,0,casual_listener
U040803,2025-11-18,UK,en,Tier 1,18-24,mobile_android,app_store,0,0,podcast_heavy
U040804,2025-12-01,US,en,Tier 1,25-34,mobile_ios,app_store,0,1,casual_listener
U040805,2025-07-07,DE,de,Tier 1,25-34,mobile_android,organic_search,0,1,social_listener
U040806,2025-09-17,MX,es,Tier 2,18-24,mobile_android,referral,0,1,playlist_builder
U040807,2026-02-22,BR,pt,Tier 2,18-24,smart_speaker,app_store,0,0,playlist_builder
U040808,2026-01-31,US,en,Tier 1,18-24,mobile_android,organic_search,0,0,playlist_builder
U040809,2026-01-05,MX,es,Tier 2,25-34,mobile_android,influencer,0,1,discovery_seeker
U040810,2025-11-03,CA,en,Tier 1,18-24,mobile_ios,organic_search,0,1,casual_listener
U040811,2026-02-27,US,en,Tier 1,25-34,mobile_ios,paid_social,0,0,low_intent_new
U040812,2025-09-07,BR,pt,Tier 2,35-44,mobile_ios,referral,0,1,casual_listener
U040813,2025-06-18,UK,en,Tier 1,25-34,mobile_ios,organic_search,0,0,casual_listener
U040814,2025-06-20,US,en,Tier 1,18-24,mobile_android,app_store,0,1,commute_listener
U040815,2025-10-27,US,en,Tier 1,18-24,mobile_ios,organic_search,1,0,discovery_seeker
U040816,2025-02-24,CA,en,Tier 1,35-44,mobile_android,paid_social,0,1,commute_listener
U040817,2025-09-19,US,en,Tier 1,25-34,web,app_store,0,1,casual_listener
